id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
296025,en,Safelight,3.665,2015-04-17,safelight,6.2,49
345069,en,Crush the Skull,3.66,2015-06-11,crush the skull,6.3,25
314220,el,Chevalier,3.633,2016-05-27,chevalier,5.9,38
345363,en,One Crazy Cruise,3.63,2015-06-19,one crazy cruise,6.0,7
363476,en,Charming Christmas,3.63,2015-11-08,charming christmas,5.9,24
333657,en,Club Life,3.63,2015-05-29,club life,5.7,23
321160,en,With This Ring,3.626,2015-01-24,with this ring,5.3,30
363480,en,Christmas Incorporated,3.617,2015-11-15,christmas incorporated,6.5,39
333678,en,Fan Girl,3.616,2015-12-31,fan girl,5.5,31
289191,en,I Am Here,3.616,2015-06-12,i am here,5.4,37
330544,en,Bessie,3.604,2015-05-16,bessie,6.4,50
327982,ru,ДухLess 2,3.597,2015-03-19,soulless 2,5.2,22
354908,en,Sugarbabies,3.576,2015-08-15,sugarbabies,6.3,15
362439,en,They Found Hell,3.563,2015-10-17,they found hell,4.7,29
314404,it,Maraviglioso Boccaccio,3.56,2015-04-20,wondrous boccaccio,5.8,46
324333,en,Wild Horses,3.554,2015-06-05,wild horses,4.6,43
279972,en,Digging Up the Marrow,3.552,2015-02-20,digging up the marrow,5.6,78
276496,en,The Dark Horse,3.544,2015-04-25,the dark horse,5.7,67
362886,en,'Tis the Season for Love,3.539,2015-11-01,tis the season for love,5.9,24
299553,en,Shark Lake,3.521,2015-10-02,shark lake,3.9,31
291405,en,The Breakup Girl,3.508,2015-07-10,the breakup girl,5.0,4
337104,en,Chronic,3.504,2015-10-21,chronic,5.4,28
406582,en,Delirium,3.485,2015-05-26,delirium,3.6,9
341050,en,Convergence,3.478,2015-01-01,convergence,4.8,16
322922,en,Awaken,3.458,2015-07-07,awaken,3.6,32
349158,en,My Little Pony: Equestria Girls - Friendship Games,3.443,2015-09-17,my little pony equestria girls friendship games,5.8,22
362434,en,Ominous,3.44,2015-10-10,ominous,4.6,20
262169,en,Gravy,3.437,2015-10-02,gravy,6.0,29
315899,en,Desecrated,3.431,2015-01-06,desecrated,2.9,8
256030,en,Muck,3.418,2015-03-15,muck,3.3,51
227975,pt,Praia do Futuro,3.415,2015-02-27,futuro beach,6.4,43
362478,en,The Preppie Connection,3.408,2016-03-18,the preppie connection,6.7,58
252596,de,German Angst,3.395,2015-09-28,german angst,5.7,33
331592,en,Listening,3.383,2015-09-11,listening,5.7,46
333545,en,Road Wars,3.382,2015-05-05,road wars,2.8,15
273599,en,The Suicide Theory,3.365,2015-07-10,the suicide theory,6.4,49
337755,en,Star Wars Rebels: The Siege of Lothal,3.36,2015-04-18,star wars rebels the siege of lothal,7.9,32
320146,en,Creative Control,3.35,2016-03-11,creative control,5.6,36
322766,en,Beautiful & Twisted,3.344,2015-01-31,beautiful twisted,5.7,39
356191,pl,Demon,3.34,2015-09-09,demon,6.2,50
273610,en,Helicopter Mom,3.329,2015-04-24,helicopter mom,5.6,15
356486,en,Lumberjack Man,3.325,2015-10-16,lumberjack man,4.1,23
356216,en,The Rise of the Krays,3.322,2015-08-29,the rise of the krays,4.8,26
349135,en,Roboshark,3.322,2015-07-23,roboshark,4.0,24
206197,en,The Sisterhood of Night,3.314,2015-04-10,the sisterhood of night,6.4,51
365756,en,A Dogwalker's Christmas Tale,3.297,2015-11-15,a dogwalkers christmas tale,5.9,28
363486,en,Just in Time for Christmas,3.277,2015-12-05,just in time for christmas,6.2,43
323967,en,Walter,3.277,2015-03-13,walter,5.5,31
309063,en,The Ouija Experiment 2: Theatre of Death,3.276,2015-01-13,the ouija experiment 2 theatre of death,2.9,43
369362,en,"Chau, Beyond the Lines",3.258,2015-08-21,chau beyond the lines,5.7,6
366551,en,Krampus: The Reckoning,3.246,2015-11-03,krampus the reckoning,2.6,18
306307,en,Gnome Alone,3.245,2015-01-20,gnome alone,3.0,6
291290,en,Submerged,3.241,2015-11-27,submerged,4.3,33
347849,en,Zombie Shark,3.23,2015-07-20,zombie shark,4.1,19
312793,en,Walking with the Dead,3.215,2015-03-20,the walking deceased,5.0,59
355131,en,Sense8: Creating the World,3.214,2015-08-10,sense8 creating the world,7.9,51
263105,en,Boy Meets Girl,3.209,2015-02-06,boy meets girl,6.9,59
346170,en,The Chosen,3.206,2015-07-24,the chosen,4.4,47
316761,en,Call Me Lucky,3.203,2015-08-07,call me lucky,7.3,35
350616,en,The Divine Tragedies,3.19,2015-10-03,the divine tragedies,5.3,6
329205,en,Ghoul,3.185,2015-03-20,ghoul,4.8,37
305387,fr,L'Apprenti Père Noël et le flocon magique,3.179,2015-12-20,the magic snowflake,6.2,20
333658,en,Seeds of Yesterday,3.175,2015-04-12,seeds of yesterday,6.3,37
299780,en,Dough,3.171,2015-04-14,dough,5.8,38
328848,en,"Murder, She Baked: A Chocolate Chip Cookie Mystery",3.165,2015-05-02,murder she baked a chocolate chip cookie mystery,7.3,32
323384,en,A Gift of Miracles,3.165,2015-02-15,a gift of miracles,5.7,20
338942,ru,Дорога на Берлин,3.16,2015-05-26,road to berlin,7.0,6
283708,fr,Loin des hommes,3.157,2015-05-01,far from men,6.9,64
338227,ru,Женщины против мужчин,3.154,2015-04-09,women vs men,3.8,17
361043,en,All Hallows' Eve 2,3.151,2015-10-06,all hallows eve 2,4.6,32
277687,en,The Midnight Swim,3.148,2015-06-26,the midnight swim,5.1,14
320005,ru,Под электрическими облаками,3.145,2015-06-22,under electric clouds,7.1,17
296178,en,Posthumous,3.143,2015-03-13,posthumous,6.1,29
386465,en,Newcomer,3.135,2015-10-30,newcomer,5.9,12
336121,en,Girl on the Edge,3.113,2015-02-23,girl on the edge,5.8,25
330007,es,En la Gama de los Grises,3.104,2015-03-07,in the grayscale,6.6,28
330431,hi,NH10,3.099,2015-03-13,nh10,7.0,39
333675,en,Band of Robbers,3.093,2016-01-15,band of robbers,6.3,61
328899,en,Dixieland,3.093,2015-12-11,dixieland,5.4,23
369057,en,A Prince for Christmas,3.088,2015-11-29,a prince for christmas,5.7,35
369056,en,Magic Stocking,3.074,2015-12-06,magic stocking,5.9,16
360339,en,Eden,3.061,2015-09-18,eden,5.4,29
363484,en,Angel of Christmas,3.058,2015-11-29,angel of christmas,6.2,29
366018,en,A Christmas Melody,3.046,2015-12-19,a christmas melody,5.6,46
353267,en,Fire Twister,3.038,2015-08-06,fire twister,3.8,12
342165,en,Too Late,3.026,2016-03-25,too late,7.3,33
286111,fr,Maintenant ou jamais,3.02,2015-01-08,now or never,6.1,48
366630,en,The Bridge,3.011,2015-12-06,the bridge,6.0,28
384216,en,The Purging Hour,3.006,2015-10-15,the purging hour,2.8,5
323792,en,L.A. Slasher,2.989,2015-06-12,la slasher,3.9,17
326834,en,The Demolisher,2.988,2015-02-22,the demolisher,4.4,21
366929,en,One Soldier's Story: The Journey of American Sniper,2.983,2015-05-19,one soldiers story the journey of american sniper,6.0,42
345323,en,Unity,2.982,2015-08-12,unity,7.8,14
333623,ja,ラブライブ！The School Idol Movie,2.982,2015-09-11,love live the school idol movie,7.5,13
358644,en,Embers,2.979,2015-10-16,embers,5.5,35
361613,zh,港囧,2.978,2015-09-25,lost in hong kong,6.3,26
332278,en,"Devil's Backbone, Texas",2.954,2015-03-31,devils backbone texas,2.9,7
335327,en,Curious Worlds: The Art & Imagination of David Beck,2.952,2015-04-10,curious worlds the art imagination of david beck,2.0,1
363889,en,The Funhouse Massacre,2.943,2015-11-13,the funhouse massacre,5.4,56
371442,en,Bad Roomies,2.943,2015-12-01,bad roomies,4.6,34
359245,en,Even Lambs Have Teeth,2.94,2015-10-03,even lambs have teeth,5.9,27
369892,en,CSI: Immortality,2.935,2015-09-27,csi immortality,7.3,20
352988,en,Dark Moon Rising,2.929,2015-08-04,dark moon rising,3.3,23
319096,en,Whitney,2.927,2015-01-17,whitney,5.2,50
367732,en,Uncle Nick,2.918,2015-12-04,uncle nick,6.1,13
339355,en,Larry Gaye: Renegade Male Flight Attendant,2.917,2015-06-05,larry gaye renegade male flight attendant,4.6,25
345054,en,Double Daddy,2.906,2015-06-06,double daddy,5.3,19
157422,en,The Wicked Within,2.897,2015-10-16,the wicked within,4.4,28
345944,en,I Am Chris Farley,2.896,2015-07-27,i am chris farley,7.2,54
109581,en,Mission to Lars,2.88,2015-09-25,mission to lars,6.3,9
320586,en,Brand: A Second Coming,2.878,2015-03-13,brand a second coming,6.0,10
372631,en,Marvel Super Hero Adventures: Frost Fight!,2.877,2015-12-15,marvel super hero adventures frost fight,5.5,14
289716,en,The World Made Straight,2.87,2015-01-09,the world made straight,5.5,26
324253,en,All Things Must Pass,2.86,2015-10-16,all things must pass,7.3,49
317121,en,All of My Heart,2.853,2015-02-14,all of my heart,6.5,28
286595,fr,Marie Heurtin,2.85,2015-05-01,maries story,7.4,46
387892,en,Get Squirrely,2.843,2015-03-01,get squirrely,4.3,7
352372,en,Darling,2.838,2015-09-24,darling,5.6,32
270886,fr,Tu dors Nicole,2.835,2014-10-09,youre sleeping nicole,6.7,23
336167,en,Private Number,2.834,2015-05-01,private number,3.8,22
332512,ru,Призрак,2.832,2015-04-20,ghost,5.7,23
356332,en,The Witness,2.831,2015-10-06,the witness,6.9,56
291871,en,Yosemite,2.829,2016-01-01,yosemite,4.6,12
361042,en,The Hollow,2.826,2015-10-24,the hollow,4.6,51
335753,en,The Amityville Playhouse,2.817,2015-06-23,the amityville playhouse,2.8,14
322163,en,Hayride 2,2.811,2015-03-06,hayride 2,3.3,8
326139,en,Eadweard,2.808,2015-02-28,eadweard,7.0,6
311181,en,A Novel Romance,2.802,2015-01-10,a novel romance,6.0,36
270064,en,April Apocalypse,2.795,2015-02-24,april apocalypse,4.8,22
369665,en,Trevor Noah: Lost In Translation,2.794,2015-11-22,trevor noah lost in translation,7.0,6
338421,cn,迷城,2.79,2015-07-31,wild city,5.7,17
336265,en,The Mind's Eye,2.785,2015-08-05,the minds eye,4.9,39
334924,ro,Comoara,2.783,2015-10-08,the treasure,6.6,31
319847,en,Hansel Vs. Gretel,2.783,2015-01-20,hansel vs gretel,3.4,15
365753,en,Rodeo and Juliet,2.782,2015-11-06,rodeo and juliet,4.8,30
305747,pt,Hoovey,2.781,2015-01-31,hoovey,6.0,23
341870,en,Predator: Dark Ages,2.781,2015-05-26,predator dark ages,5.3,36
356366,en,The Adventures of Beatle,2.78,2015-10-20,guns for hire,4.8,14
338103,en,Curious George 3: Back to the Jungle,2.777,2015-06-23,curious george 3 back to the jungle,6.0,15
354980,en,Love Under the Stars,2.763,2015-08-16,love under the stars,5.6,15
351868,en,Appetites,2.763,2015-08-04,appetites,3.9,8
376504,en,Steel,2.742,2015-11-17,steel,6.8,11
380754,en,Isolation,2.738,2015-10-31,isolation,5.2,12
365452,en,A Rising Tide,2.736,2015-05-29,a rising tide,6.3,12
325813,en,Splitting Adam,2.731,2015-02-16,splitting adam,5.5,20
315024,en,Jurassic City,2.73,2014-12-31,jurassic city,5.0,34
302026,en,Garm Wars: The Last Druid,2.72,2015-10-05,garm wars the last druid,4.1,25
348393,en,Family for Christmas,2.718,2015-07-11,family for christmas,5.2,36
348955,en,H8RZ,2.718,2015-07-17,h8rz,4.8,7
433536,en,Shark Babes,2.714,2015-10-01,shark babes,5.0,2
330161,en,Gourmet Detective,2.713,2015-05-16,gourmet detective,5.9,17
324601,en,Saturday Night Live 40th Anniversary Special,2.71,2015-02-15,saturday night live 40th anniversary special,7.1,42
319092,en,The Russian Woodpecker,2.71,2015-01-31,the russian woodpecker,6.0,18
94196,fr,Zarafa,2.705,2012-11-11,zarafa,6.8,39
363844,en,The Ouija Exorcism,2.703,2015-10-06,the ouija exorcism,4.2,19
320001,es,Ixcanul,2.689,2015-09-04,ixcanul,6.7,36
277847,en,Set Fire to the Stars,2.688,2015-05-15,set fire to the stars,5.8,19
287855,en,Drown,2.687,2015-08-28,drown,6.0,18
333287,en,Slow Learners,2.682,2015-08-19,slow learners,5.7,35
345874,en,Stealing Cars,2.68,2016-04-05,stealing cars,6.4,21
337407,en,Backgammon,2.664,2016-03-11,backgammon,4.6,10
366631,en,On the Twelfth Day of Christmas,2.657,2015-12-12,on the twelfth day of christmas,6.3,27
414977,en,Sam,2.656,2015-04-21,sam,5.1,26
364088,en,Decay,2.648,2015-11-09,decay,4.9,9
340247,en,The Challenger,2.643,2015-03-26,the challenger,5.9,27
367537,en,The Christmas Gift,2.635,2015-11-29,the christmas gift,5.9,16
277153,nl,De Surprise,2.631,2015-10-09,the surprise,6.9,35
329365,ja,機動戦士ガンダム THE ORIGIN I 青い瞳のキャスバル,2.631,2015-04-24,mobile suit gundam the origin i blueeyed casval,5.6,7
300321,en,RWD,2.629,2015-09-26,rwd,4.2,11
355178,en,Amy Schumer: Live at the Apollo,2.621,2015-10-17,amy schumer live at the apollo,6.5,37
330916,en,King Jack,2.62,2015-04-01,king jack,6.9,47
348499,en,Bad Night,2.607,2015-07-21,bad night,4.7,26
272418,en,Man from Reno,2.603,2015-03-27,man from reno,6.1,19
277353,en,Campus Code,2.593,2015-09-22,campus code,4.1,7
320349,en,"3 ½ Minutes, 10 Bullets",2.592,2015-01-24,3 ½ minutes 10 bullets,7.5,42
334328,en,Live from New York!,2.592,2015-04-15,live from new york,6.1,16
266433,en,Ejecta,2.582,2015-02-27,ejecta,3.8,20
345735,cn,老笠,2.58,2015-07-05,robbery,6.9,12
381108,en,Raven's Touch,2.579,2015-08-06,ravens touch,5.5,13
277662,en,Nightingale,2.574,2014-06-17,nightingale,6.2,26
308831,es,Ellos Volvieron,2.573,2015-09-01,they returned,7.8,4
333382,en,Thought Crimes,2.57,2015-05-11,thought crimes,6.5,20
409564,en,Street,2.554,2015-10-30,street,5.8,13
136087,th,ยักษ์,2.552,2015-12-22,the giant king,4.8,4
333387,en,The Wannabe,2.551,2015-12-04,the wannabe,5.0,22
342169,en,Puerto Ricans in Paris,2.544,2015-06-12,puerto ricans in paris,5.2,21
337663,en,Tooken,2.54,2015-05-26,tooken,4.3,34
260313,eu,Loreak,2.538,2015-10-30,flowers,6.9,32
280913,th,คิดถึงวิทยา,2.536,2015-05-26,the teachers diary,7.6,14
363807,pt,"Liar, Liar, Vampire",2.533,2015-10-12,liar liar vampire,6.9,21
336149,en,Arthur & Merlin,2.532,2015-11-06,arthur merlin,4.9,32
354534,en,The Invoking 2,2.531,2015-10-06,the invoking 2,4.0,13
288301,en,Do I Sound Gay?,2.528,2015-07-10,do i sound gay,6.0,30
361749,en,"Hello, It's Me",2.524,2015-09-27,hello its me,6.7,12
320295,hi,डिटेक्टिव ब्योमकेश बक्शी!,2.522,2015-04-03,detective byomkesh bakshy,6.9,39
352552,en,Hurricane of Fun: The Making of Wet Hot,2.521,2015-07-31,hurricane of fun the making of wet hot,6.6,31
378263,en,Addicted to Sexting,2.52,2015-11-17,addicted to sexting,4.9,15
339992,en,The Redwood Massacre,2.509,2015-05-23,the redwood massacre,4.1,30
341895,ml,പ്രേമം,2.5,2015-06-12,premam,7.2,28
340835,en,RZ-9,2.497,2015-04-16,rz9,1.9,6
291540,en,Why Horror?,2.493,2015-10-30,why horror,6.1,11
312152,ro,Chuck Norris vs Communism,2.491,2015-01-23,chuck norris vs communism,7.2,30
325365,en,Dawg Fight,2.489,2015-03-13,dawg fight,6.6,30
308361,en,"Stockholm, Pennsylvania",2.489,2015-01-22,stockholm pennsylvania,5.3,43
192023,en,The Invoking,2.481,2013-03-16,the invoking,4.1,14
323271,en,Unsullied,2.478,2015-08-28,unsullied,3.3,3
362203,en,Shelter,2.477,2015-04-21,shelter,5.0,7
319089,en,The Black Panthers: Vanguard of the Revolution,2.47,2015-01-23,the black panthers vanguard of the revolution,7.3,33
348631,en,Gourmet Detective: A Healthy Place to Die,2.469,2015-08-02,gourmet detective a healthy place to die,5.7,12
341984,en,Back to the Jurassic,2.468,2015-06-09,back to the jurassic,5.2,9
355177,en,Tig Notaro: Boyish Girl Interrupted,2.465,2015-08-22,tig notaro boyish girl interrupted,6.5,6
312980,en,Paranormal Island,2.459,2015-09-01,paranormal island,2.5,5
306622,en,Star Leaf,2.449,2015-06-06,star leaf,4.2,13
287426,en,Shelter,2.447,2015-11-13,shelter,6.0,48
346965,en,Frog Kingdom,2.447,2015-06-30,frog kingdom,3.2,9
288710,en,The Frontier,2.443,2016-11-08,the frontier,5.8,12
326551,en,Backtrack,2.443,2015-05-05,backtrack,2.2,7
280922,en,Asthma,2.44,2015-10-23,asthma,6.3,52
318225,en,Tig,2.438,2015-07-17,tig,7.3,54
323673,en,Just the Way You Are,2.435,2015-05-09,just the way you are,4.9,10
359025,en,Camino,2.432,2016-03-04,camino,5.0,28
370234,en,Dementia,2.43,2015-12-04,dementia,4.7,36
243752,en,No Stranger Than Love,2.428,2015-04-30,no stranger than love,4.3,31
341881,en,Kidnapped: The Hannah Anderson Story,2.421,2015-05-23,kidnapped the hannah anderson story,5.9,8
336833,en,A Haunting in Cawdor,2.418,2015-05-01,a haunting in cawdor,4.2,11
335724,ru,Территория,2.416,2015-05-19,territory,6.4,16
326011,ru,Батальонъ,2.415,2015-07-14,the battalion,7.5,14
308418,en,Eat With Me,2.412,2014-12-05,eat with me,6.9,17
324314,en,Tab Hunter Confidential,2.411,2015-03-15,tab hunter confidential,7.7,27
272634,sv,Cirkeln,2.398,2015-10-13,the circle,5.5,48
408106,en,Victor,2.394,2015-10-17,victor,7.4,7
374515,en,Stalked by My Doctor,2.393,2015-12-26,stalked by my doctor,4.9,28
339739,en,Henry Gamble's Birthday Party,2.392,2015-12-20,henry gambles birthday party,5.4,40
340884,en,Scooby-Doo! and the Beach Beastie,2.391,2015-05-05,scoobydoo and the beach beastie,5.0,2
315134,en,Surprised by Love,2.386,2015-01-03,surprised by love,6.3,18
320703,en,The Dramatics: A Comedy,2.386,2015-02-10,the dramatics a comedy,5.4,8
316785,en,Don Quixote: The Ingenious Gentleman of La Mancha,2.38,2015-01-07,don quixote the ingenious gentleman of la mancha,6.0,9
253307,en,The Infinite Man,2.38,2015-02-12,the infinite man,5.8,22
363478,en,I'm Not Ready for Christmas,2.373,2015-11-14,im not ready for christmas,5.3,16
273693,en,Baby Bootcamp,2.369,2015-06-14,baby bootcamp,6.4,10
322061,en,Toxin,2.366,2015-01-29,toxin,2.9,17
266084,en,Queen & Country,2.365,2015-02-18,queen country,6.1,29
387999,en,The High Schooler's Guide to College Parties,2.36,2015-10-01,the high schoolers guide to college parties,5.0,6
339562,zh,破風,2.359,2015-08-07,to the fore,6.5,11
297393,en,Dark Horse,2.355,2016-05-06,dark horse,4.1,27
373541,en,Dark Awakening,2.342,2015-07-17,dark awakening,5.3,10
358924,en,Miss Sharon Jones!,2.34,2015-11-12,miss sharon jones,7.4,9
335882,en,Text to Kill,2.335,2015-04-11,text to kill,5.4,10
294368,en,An Open Secret,2.331,2015-06-05,an open secret,7.6,30
328448,en,Dial a Prayer,2.33,2015-01-01,dial a prayer,5.3,20
347258,en,The Subjects,2.325,2015-10-08,the subjects,5.3,27
389323,en,Papa Hemingway in Cuba,2.324,2015-11-19,papa hemingway in cuba,6.4,9
339158,en,Be Here Now,2.321,2015-06-13,be here now,8.6,38
318973,en,Welcome to Leith,2.315,2015-09-09,welcome to leith,6.6,37
308715,en,Away and Back,2.312,2015-01-25,away and back,5.9,33
362430,en,Night of the Wild,2.31,2015-10-03,night of the wild,3.6,17
328480,en,Kept Woman,2.303,2015-02-28,kept woman,6.3,33
366736,sq,Shok,2.298,2015-04-10,friend,7.3,14
321030,en,One More Time,2.293,2016-04-08,one more time,5.2,26
246133,en,Entertainment,2.291,2015-11-13,entertainment,5.3,34
343369,en,Love Finds You in Charm,2.287,2015-06-06,love finds you in charm,6.0,24
404967,en,The Linda Vista Project,2.283,2015-01-01,the linda vista project,4.3,4
340855,en,Raiders Of The Lost Shark,2.283,2015-05-19,raiders of the lost shark,3.0,22
354818,en,Colin Quinn: Unconstitutional,2.277,2015-08-16,colin quinn unconstitutional,6.8,6
337208,en,Cowboys vs. Dinosaurs,2.273,2015-05-19,cowboys vs dinosaurs,3.6,22
362065,en,Fire City: End of Days,2.271,2015-06-22,fire city end of days,5.9,10
349110,en,Sorority Slaughterhouse,2.269,2015-06-01,sorority slaughterhouse,5.2,6
346570,en,Perfect High,2.267,2015-06-27,perfect high,6.1,39
362884,en,October Kiss,2.266,2015-10-17,october kiss,6.8,24
341051,en,Deep Dark,2.261,2015-01-01,deep dark,5.3,40
329020,en,Extraordinary Tales,2.26,2015-10-23,extraordinary tales,6.2,45
343981,en,Gascoigne,2.257,2015-06-08,gascoigne,6.5,29
352845,en,Lead with Your Heart,2.256,2015-09-19,lead with your heart,3.3,3
332479,en,Star Wars: TIE Fighter,2.25,2015-03-24,star wars tie fighter,8.0,54
419464,en,Rorschach,2.248,2015-10-13,rorschach,4.5,10
290815,en,Court,2.243,2015-03-26,court,6.7,28
356335,en,Man vs. Snake,2.242,2015-09-27,man vs snake,6.8,43
349045,en,Looney Tunes: Rabbits Run,2.242,2015-08-04,looney tunes rabbits run,5.5,14
360604,en,Ice Sculpture Christmas,2.236,2016-01-05,ice sculpture christmas,5.8,39
310491,en,Glassland,2.232,2016-02-12,glassland,4.9,40
360032,en,The State of Marriage,2.23,2015-06-12,the state of marriage,7.5,4
334973,zh,左耳,2.229,2015-04-24,the left ear,6.3,10
319188,en,Frankenstein vs. The Mummy,2.227,2015-02-10,frankenstein vs the mummy,4.5,19
336850,en,The Encounter,2.224,2015-05-05,the encounter,3.8,15
361671,en,Ellis,2.217,2015-10-04,ellis,6.8,40
361746,en,Harvest Moon,2.216,2015-10-10,harvest moon,6.1,29
321478,en,Hunting Grounds,2.215,2015-02-20,hunting grounds,5.8,11
289103,en,Mining for Ruby,2.213,2014-08-01,mining for ruby,1.0,1
349086,en,Bitcoin: The End of Money as We Know It,2.21,2015-07-18,bitcoin the end of money as we know it,7.0,20
309013,en,Scream at the Devil,2.208,2015-10-30,scream at the devil,4.7,14
368809,en,Miracle Maker - A Christmas Tale,2.203,2015-11-03,miracle maker a christmas tale,7.0,1
324289,en,Touched with Fire,2.203,2016-02-12,touched with fire,5.9,31
339143,en,Incorruptible,2.203,2015-06-14,incorruptible,3.0,3
359471,en,Swat: Unit 887,2.201,2015-09-29,swat unit 887,4.3,12
316067,en,Misery Loves Comedy,2.2,2015-01-23,misery loves comedy,6.1,18
276537,en,The Last Man on the Moon,2.196,2016-02-26,the last man on the moon,6.6,38
350751,en,Amityville Death House,2.194,2015-02-06,amityville death house,4.4,5
248633,en,Zombie Killers: Elephant's Graveyard,2.193,2015-02-03,zombie killers elephants graveyard,2.8,13
350052,en,Bad Building,2.191,2015-06-23,bad building,3.1,8
343371,en,No Way Jose,2.19,2015-06-06,no way jose,5.5,12
299221,en,Phantom Halo,2.185,2014-10-24,phantom halo,5.8,26
365805,en,Wrecker,2.18,2015-11-06,wrecker,4.0,39
367536,en,A Gift Wrapped Christmas,2.177,2015-11-28,a gift wrapped christmas,6.3,18
355309,en,Martian Land,2.177,2015-10-06,martian land,3.0,22
345664,en,Mr. Right,2.159,2015-07-28,mr right,3.4,5
295886,en,Brotherly Love,2.157,2015-04-24,brotherly love,6.8,53
308640,en,Songs My Brothers Taught Me,2.152,2015-01-27,songs my brothers taught me,6.9,16
324252,en,A Woman Like Me,2.149,2015-03-16,a woman like me,6.4,5
352334,en,November Rule,2.149,2015-02-14,november rule,5.7,35
365447,en,Body Team 12,2.148,2015-04-19,body team 12,7.1,9
336294,en,American Guinea Pig: Bouquet of Guts and Gore,2.148,2015-05-05,american guinea pig bouquet of guts and gore,4.7,13
339060,en,The Cokeville Miracle,2.145,2015-06-05,the cokeville miracle,4.7,25
336992,en,Love Between the Covers,2.141,2015-06-23,love between the covers,7.5,4
363890,en,Night of the Living Dead: Darkest Dawn,2.141,2015-10-05,night of the living dead darkest dawn,4.8,9
322266,en,Buddy Hutchins,2.138,2015-01-01,buddy hutchins,3.1,10
359255,en,The Inhabitants,2.136,2015-10-13,the inhabitants,4.0,19
325263,en,Journey to Space,2.133,2015-02-13,journey to space,6.5,12
356218,sv,Pojkarna,2.132,2015-10-16,girls lost,6.4,12
354544,en,Demetri Martin: Live (At The Time),2.129,2015-08-14,demetri martin live at the time,7.4,28
298036,en,The Burning Dead,2.127,2015-02-12,the burning dead,3.4,17
403581,en,After the Spill,2.118,2015-10-04,after the spill,7.0,4
362591,es,Sendero,2.11,2015-10-04,path,4.6,19
369054,en,Christmas Land,2.108,2015-12-20,christmas land,6.3,24
282313,en,The Reconstruction of William Zero,2.107,2015-04-11,the reconstruction of william zero,5.1,24
321668,en,Strange Blood,2.105,2015-04-01,strange blood,3.6,34
370949,en,Mark & Russell's Wild Ride,2.104,2015-11-23,mark russells wild ride,5.5,11
329135,ta,ஓ காதல் கண்மணி,2.102,2015-04-17,ok kanmani,6.8,19
336660,it,Mediterranea,2.097,2015-11-20,mediterranea,6.8,27
339928,en,Once I Was a Beehive,2.094,2015-08-14,once i was a beehive,6.3,37
333375,en,Prescription Thugs,2.092,2016-01-22,prescription thugs,6.7,24
333851,en,Romeo Is Bleeding,2.087,2017-07-19,romeo is bleeding,7.5,4
373196,zh,恶棍天使,2.087,2015-12-31,devil and angel,5.8,3
342185,ja,猫侍　南の島へ行く,2.085,2015-07-18,samurai cat 2 a tropical adventure,6.0,3
346443,pl,Disco Polo,2.085,2015-10-15,disco polo,5.8,12
333122,en,Katy Perry: The Prismatic World Tour Live,2.079,2015-03-28,katy perry the prismatic world tour live,7.9,15
372463,en,Don't Look in the Basement 2,2.078,2015-04-10,dont look in the basement 2,3.9,8
354382,en,Alto,2.076,2015-08-01,alto,6.4,14
316784,en,The Black Hole,2.075,2015-05-26,the black hole,2.9,14
324181,en,The Resurrection of Jake the Snake,2.073,2015-01-23,the resurrection of jake the snake,7.8,26
320343,en,Hacker's Game,2.072,2015-03-06,hackers game,4.9,15
369052,en,Debbie Macomber's Dashing Through The Snow,2.069,2015-12-13,dashing through the snow,5.9,29
339367,en,Hamari Adhuri Kahani,2.063,2015-06-12,hamari adhuri kahani,6.5,23
354143,en,"Sex, Death and Bowling",2.06,2015-11-06,sex death and bowling,4.6,10
297362,en,Teacher of the Year,2.057,2015-05-19,teacher of the year,5.6,27
277190,nl,Oorlogsgeheimen,2.052,2015-12-30,secrets of war,6.8,38
365126,es,Jess & James,2.051,2015-05-31,jess james,5.2,10
333968,th,พี่ชาย My Hero,2.047,2015-04-26,how to win at checkers every time,7.4,11
366692,en,Margaret Cho: PsyCHO,2.046,2015-09-25,margaret cho psycho,6.7,8
342925,en,Everything Before Us,2.046,2015-06-03,everything before us,5.6,16
340881,en,About Scout,2.042,2015-04-25,about scout,5.9,9
333089,en,Bad Hurt,2.037,2016-02-12,bad hurt,5.5,12
332356,en,Killing Jesus,2.036,2015-03-29,killing jesus,4.2,13
224972,en,The Mask You Live In,2.035,2015-01-01,the mask you live in,8.3,49
267853,en,She Who Must Burn,2.035,2015-01-01,she who must burn,5.9,9
319079,en,Prophet's Prey,2.033,2015-10-10,prophets prey,7.2,22
323679,en,Manson Family Vacation,2.033,2015-03-16,manson family vacation,6.0,31
370902,ru,Страна ОЗ,2.033,2015-12-31,the land of oz,5.6,17
338100,en,Grace Stirs Up Success,2.033,2015-06-23,grace stirs up success,5.5,5
311690,en,Sam Klemke's Time Machine,2.03,2015-01-23,sam klemkes time machine,6.5,4
375509,ja,コープスパーティー,2.025,2015-08-01,corpse party,4.9,18
267579,es,El Ardor,2.025,2015-07-17,the ardor,4.9,19
325060,en,Portrait of Love,2.022,2015-03-14,portrait of love,5.4,16
338944,ru,Одной левой,2.021,2015-05-15,with left hand only,4.5,9
345170,en,Frank and Cindy,2.02,2015-06-16,frank and cindy,5.9,13
